#!33526.0[0,f]/ 8.1787e-12[1,f]/ 1.2118e-13[2,f]/ 8.8560e13[3,f]/ 3.0954e-21[4,f]/ 5.81111186e-23[5,f]/
wav     trans
2.53	2.26020E-06
2.54	1.49067E-07
2.55	8.14902E-08
2.56	8.88398E-08
2.57	2.95261E-06
2.58	2.07337E-06
2.59	1.35089E-06
2.60	9.12231E-07
2.61	1.37115E-04
2.62	4.50420E-04
2.63	3.53399E-04
2.64	2.84451E-04
2.65	3.09208E-04
2.66	3.31515E-04
2.67	3.93895E-04
2.68	1.26369E-04
2.69	1.92212E-04
2.70	3.03133E-04
2.71	3.22107E-03
2.72	2.84188E-03
2.73	1.68663E-03
2.74	1.25387E-03
2.75	2.69065E-03
2.76	4.98080E-03
2.77	8.50181E-03
2.78	1.62622E-02
2.79	3.18548E-02
2.80	5.55571E-02
2.81	8.18826E-02
2.82	1.00599E-01
2.83	1.08435E-01
2.84	1.07130E-01
2.85	1.03211E-01
2.86	9.86364E-02
2.87	9.34111E-02
2.88	8.85451E-02
2.89	8.78927E-02
2.90	9.18103E-02
2.91	9.93230E-02
2.92	1.07880E-01
2.93	1.15297E-01
2.94	1.21435E-01
2.95	1.26631E-01
2.96	1.31301E-01
2.97	1.36525E-01
2.98	1.41426E-01
2.99	1.44692E-01
3.00	1.45670E-01
3.01	1.46651E-01
3.02	1.47629E-01
3.03	1.46977E-01
3.04	1.44036E-01
3.05	1.40446E-01
3.06	1.35546E-01
3.07	1.30319E-01
3.08	1.24114E-01
3.09	1.18887E-01
3.10	1.15948E-01
3.11	1.18235E-01
3.12	1.26728E-01
3.13	1.39792E-01
3.14	1.51876E-01
3.15	1.61022E-01
3.16	1.67228E-01
3.17	1.71801E-01
3.18	1.75720E-01
3.19	1.79313E-01
3.20	1.82250E-01
3.21	1.83885E-01
3.22	1.85519E-01
3.23	1.86498E-01
3.24	1.87151E-01
3.25	1.85517E-01
3.26	1.83558E-01
3.27	1.82251E-01
3.28	1.82905E-01
3.29	1.87802E-01
3.30	1.97930E-01
3.31	2.11320E-01
3.32	2.25364E-01
3.33	2.37775E-01
3.34	2.46269E-01
3.35	2.50809E-01
3.36	2.50155E-01
3.37	2.45255E-01
3.38	2.39704E-01
3.39	2.33204E-01
3.40	2.26344E-01
3.41	2.22425E-01
3.42	2.26673E-01
3.43	2.39408E-01
3.44	2.56686E-01
3.45	2.72365E-01
3.46	2.82162E-01
3.47	2.86735E-01
3.48	2.87356E-01
3.49	2.86049E-01
3.50	2.85069E-01
3.51	2.84123E-01
3.52	2.83142E-01
3.53	2.82195E-01
3.54	2.79257E-01
3.55	2.74685E-01
3.56	2.68803E-01
3.57	2.62272E-01
3.58	2.55740E-01
3.59	2.51493E-01
3.60	2.50186E-01
3.61	2.53127E-01
3.62	2.58680E-01
3.63	2.63906E-01
3.64	2.66519E-01
3.65	2.67173E-01
3.66	2.66519E-01
3.67	2.65864E-01
3.68	2.64886E-01
3.69	2.63905E-01
3.70	2.62959E-01
3.71	2.62631E-01
3.72	2.61978E-01
3.73	2.59365E-01
3.74	2.51201E-01
3.75	2.35883E-01
3.76	2.12399E-01
3.77	1.81141E-01
3.78	1.44984E-01
3.79	1.07456E-01
3.80	7.41737E-02
3.81	4.86325E-02
3.82	3.02827E-02
3.83	1.84864E-02
3.84	1.13661E-02
3.85	7.16909E-03
3.86	4.55959E-03
3.87	2.84651E-03
3.88	1.74250E-03
3.89	1.23167E-03
3.90	1.02164E-03
3.91	8.02813E-04
3.92	6.07500E-04
3.93	5.73868E-04
3.94	4.59873E-04
3.95	3.82785E-04
3.96	2.86414E-04
3.97	1.65103E-04
3.98	8.90678E-05
3.99	1.07293E-05
4.00	2.50800E-05
4.01	1.09646E-05
4.02	7.26393E-06
4.03	3.35434E-06
4.04	1.85713E-06
4.05	1.25583E-06
4.06	3.07414E-06
4.07	2.88010E-07
4.08	2.04559E-06
4.09	1.87641E-06
4.10	3.59610E-07
4.11	8.21776E-07
4.12	2.07859E-07
4.13	1.65235E-07
4.14	8.78261E-07
4.15	7.21157E-06
4.16	1.27185E-05
4.17	1.52398E-05
4.18	1.19801E-05
4.19	8.77279E-06
4.20	8.39405E-08
4.21	7.66556E-08
4.22	6.82299E-08
4.23	5.86596E-08
4.24	4.86981E-08
4.25	3.61247E-07
4.26	2.98404E-08
4.27	2.37471E-07
4.28	1.58801E-07
4.29	1.23527E-07
4.30	7.62651E-09
4.31	5.16056E-09
4.32	3.44259E-09
4.33	5.00370E-08
4.34	1.46749E-09
4.35	9.29218E-10
4.36	5.96720E-10
4.37	9.27918E-09
4.38	2.61393E-10
4.39	1.92866E-10
4.40	1.42893E-10
4.41	3.01995E-09
4.42	8.15566E-11
4.43	5.96411E-11
4.44	4.39302E-11
4.45	4.59865E-10
4.46	4.38655E-10
4.47	1.65626E-11
4.48	1.10462E-11
4.49	8.69131E-12
4.50	5.77133E-12
4.51	3.29224E-12
4.52	9.82124E-11
4.53	1.84342E-12
4.54	1.56024E-12
4.55	9.84088E-13
4.56	4.17741E-08
4.57	3.22998E-08
4.58	9.32817E-08
4.59	4.49760E-08
4.60	3.64174E-08
4.61	3.22430E-08
4.62	1.07881E-07
4.63	3.55356E-08
4.64	1.11800E-07
4.65	5.14086E-08
4.66	6.36910E-08
4.67	1.25550E-07
4.68	3.30855E-08
4.69	5.71578E-08
4.70	1.31398E-07
4.71	3.67771E-10
4.72	5.15403E-10
4.73	3.58288E-10
4.74	1.22023E-10
4.75	1.43187E-09
4.76	8.20126E-10
4.77	2.43753E-10
4.78	4.45502E-11
4.79	1.23754E-10
4.80	1.59258E-09
4.81	3.92911E-11
